split,class,file,width,height,channels,file_size_kb
Testing,glioma,Te-gl_236.jpg,512,512,1,17.7119140625
Testing,glioma,Te-gl_370.jpg,512,512,3,23.7685546875
Testing,glioma,Te-gl_297.jpg,512,512,1,15.3388671875
Testing,glioma,Te-gl_24.jpg,512,512,1,12.796875
Testing,glioma,Te-gl_361.jpg,512,512,1,13.853515625
Testing,glioma,Te-gl_385.jpg,512,512,3,12.9736328125
Testing,glioma,Te-gl_126.jpg,360,380,3,29.0107421875
Testing,glioma,Te-gl_380.jpg,512,512,1,19.615234375
Testing,glioma,Te-gl_144.jpg,544,564,3,47.162109375
Testing,glioma,Te-gl_195.jpg,512,512,1,19.5419921875
Testing,glioma,Te-gl_388.jpg,512,512,1,19.4443359375
Testing,glioma,Te-gl_197.jpg,512,512,1,18.6513671875
Testing,glioma,Te-gl_220.jpg,512,512,3,20.6884765625
Testing,glioma,Te-gl_136.jpg,512,512,3,23.216796875
Testing,glioma,Te-gl_171.jpg,310,380,3,27.5771484375
Testing,glioma,Te-gl_209.jpg,512,512,1,14.349609375
Testing,glioma,Te-gl_179.jpg,512,512,3,20.3310546875
Testing,glioma,Te-gl_353.jpg,512,512,1,19.3486328125
Testing,glioma,Te-gl_133.jpg,526,583,3,43.95703125
Testing,glioma,Te-gl_399.jpg,512,512,1,21.0537109375
Testing,glioma,Te-gl_10.jpg,512,512,1,16.1142578125
Testing,glioma,Te-gl_288.jpg,512,512,1,19.9091796875
Testing,glioma,Te-gl_52.jpg,512,512,1,15.5703125
Testing,glioma,Te-gl_373.jpg,512,512,3,24.7958984375
Testing,glioma,Te-gl_81.jpg,512,512,1,19.376953125
Testing,glioma,Te-gl_90.jpg,512,512,1,22.015625
Testing,glioma,Te-gl_113.jpg,512,512,1,23.90625
Testing,glioma,Te-gl_205.jpg,512,512,1,23.3037109375
Testing,glioma,Te-gl_231.jpg,512,512,1,21.0712890625
Testing,glioma,Te-gl_229.jpg,495,619,3,48.3623046875
Testing,glioma,Te-gl_308.jpg,512,512,1,19.328125
Testing,glioma,Te-gl_131.jpg,512,512,1,25.927734375
Testing,glioma,Te-gl_206.jpg,512,512,3,25.4033203125
Testing,glioma,Te-gl_40.jpg,512,512,1,21.2763671875
Testing,glioma,Te-gl_5.jpg,512,512,3,20.251953125
Testing,glioma,Te-gl_190.jpg,512,512,3,28.3701171875
Testing,glioma,Te-gl_295.jpg,204,245,3,12.9697265625
Testing,glioma,Te-gl_74.jpg,440,398,3,32.76953125
Testing,glioma,Te-gl_35.jpg,512,512,1,22.2294921875
Testing,glioma,Te-gl_68.jpg,236,236,3,12.1767578125
Testing,glioma,Te-gl_97.jpg,504,608,3,49.7958984375
Testing,glioma,Te-gl_221.jpg,512,512,1,17.310546875
Testing,glioma,Te-gl_164.jpg,512,512,1,13.884765625
Testing,glioma,Te-gl_383.jpg,512,512,1,18.7099609375
Testing,glioma,Te-gl_45.jpg,512,512,3,23.4306640625
Testing,glioma,Te-gl_175.jpg,512,512,1,19.0556640625
Testing,glioma,Te-gl_240.jpg,512,512,1,22.2724609375
Testing,glioma,Te-gl_47.jpg,401,475,3,40.87890625
Testing,glioma,Te-gl_386.jpg,512,512,1,12.2138671875
Testing,glioma,Te-gl_300.jpg,512,512,1,16.123046875
Testing,glioma,Te-gl_156.jpg,512,512,3,25.384765625
Testing,glioma,Te-gl_314.jpg,531,577,3,48.37109375
Testing,glioma,Te-gl_63.jpg,512,512,1,13.1376953125
Testing,glioma,Te-gl_285.jpg,512,512,1,20.1611328125
Testing,glioma,Te-gl_224.jpg,512,512,1,15.990234375
Testing,glioma,Te-gl_33.jpg,512,512,3,17.208984375
Testing,glioma,Te-gl_348.jpg,512,512,1,14.2138671875
Testing,glioma,Te-gl_326.jpg,512,512,1,18.04296875
Testing,glioma,Te-gl_367.jpg,512,512,1,20.26953125
Testing,glioma,Te-gl_4.jpg,512,512,1,22.1923828125
Testing,glioma,Te-gl_117.jpg,512,512,1,19.119140625
Testing,glioma,Te-gl_299.jpg,512,512,3,33.1181640625
Testing,glioma,Te-gl_248.jpg,512,512,1,13.8837890625
Testing,glioma,Te-gl_214.jpg,512,512,1,15.78125
Testing,glioma,Te-gl_110.jpg,512,512,1,19.7802734375
Testing,glioma,Te-gl_140.jpg,510,602,3,51.634765625
Testing,glioma,Te-gl_204.jpg,256,256,3,12.8173828125
Testing,glioma,Te-gl_108.jpg,512,512,3,32.279296875
Testing,glioma,Te-gl_222.jpg,512,512,1,19.826171875
Testing,glioma,Te-gl_357.jpg,512,512,1,20.689453125
Testing,glioma,Te-gl_18.jpg,512,512,3,19.2802734375
Testing,glioma,Te-gl_69.jpg,512,512,1,12.87890625
Testing,glioma,Te-gl_338.jpg,524,581,3,45.9853515625
Testing,glioma,Te-gl_51.jpg,512,512,1,22.611328125
Testing,glioma,Te-gl_227.jpg,512,512,1,18.9443359375
Testing,glioma,Te-gl_182.jpg,512,512,1,19.7392578125
Testing,glioma,Te-gl_30.jpg,379,379,3,24.8291015625
Testing,glioma,Te-gl_71.jpg,512,512,3,28.580078125
Testing,glioma,Te-gl_352.jpg,512,512,1,18.7060546875
Testing,glioma,Te-gl_347.jpg,512,512,1,18.318359375
Testing,glioma,Te-gl_26.jpg,512,512,1,19.3271484375
Testing,glioma,Te-gl_392.jpg,512,512,1,18.3681640625
Testing,glioma,Te-gl_252.jpg,512,512,1,16.51953125
Testing,glioma,Te-gl_247.jpg,512,512,3,24.41796875
Testing,glioma,Te-gl_147.jpg,512,512,1,27.8603515625
Testing,glioma,Te-gl_173.jpg,512,512,1,19.62890625
Testing,glioma,Te-gl_250.jpg,512,512,3,23.8671875
Testing,glioma,Te-gl_289.jpg,512,512,1,15.6572265625
Testing,glioma,Te-gl_327.jpg,512,512,1,18.9609375
Testing,glioma,Te-gl_368.jpg,512,512,1,25.8681640625
Testing,glioma,Te-gl_72.jpg,236,298,3,14.0751953125
Testing,glioma,Te-gl_115.jpg,338,411,3,25.71484375
Testing,glioma,Te-gl_203.jpg,512,512,1,17.806640625
Testing,glioma,Te-gl_119.jpg,512,512,1,20.439453125
Testing,glioma,Te-gl_394.jpg,512,512,1,18.197265625
Testing,glioma,Te-gl_89.jpg,512,512,1,25.845703125
Testing,glioma,Te-gl_334.jpg,512,512,1,23.0341796875
Testing,glioma,Te-gl_125.jpg,512,512,1,16.5966796875
Testing,glioma,Te-gl_322.jpg,512,512,3,27.3564453125
Testing,glioma,Te-gl_277.jpg,357,396,3,27.85546875
Testing,glioma,Te-gl_192.jpg,512,512,1,18.6220703125
Testing,glioma,Te-gl_6.jpg,512,512,1,16.6240234375
Testing,glioma,Te-gl_217.jpg,512,512,1,22.28515625
Testing,glioma,Te-gl_29.jpg,512,512,3,38.0634765625
Testing,glioma,Te-gl_1.jpg,354,442,3,29.591796875
Testing,glioma,Te-gl_333.jpg,512,512,1,27.7314453125
Testing,glioma,Te-gl_3.jpg,512,512,1,15.7734375
Testing,glioma,Te-gl_223.jpg,512,512,3,20.921875
Testing,glioma,Te-gl_387.jpg,512,512,3,22.296875
Testing,glioma,Te-gl_194.jpg,512,512,1,21.9365234375
Testing,glioma,Te-gl_396.jpg,512,512,3,24.2177734375
Testing,glioma,Te-gl_142.jpg,512,512,1,22.5966796875
Testing,glioma,Te-gl_218.jpg,373,378,3,23.0185546875
Testing,glioma,Te-gl_343.jpg,512,512,1,17.623046875
Testing,glioma,Te-gl_242.jpg,512,512,3,26.802734375
Testing,glioma,Te-gl_273.jpg,512,512,1,17.181640625
Testing,glioma,Te-gl_61.jpg,512,512,3,16.5966796875
Testing,glioma,Te-gl_243.jpg,512,512,1,18.806640625
Testing,glioma,Te-gl_200.jpg,512,512,3,23.0751953125
Testing,glioma,Te-gl_53.jpg,355,399,3,31.490234375
Testing,glioma,Te-gl_311.jpg,512,512,3,33.265625
Testing,glioma,Te-gl_85.jpg,512,512,3,30.3515625
Testing,glioma,Te-gl_160.jpg,557,641,3,49.5576171875
Testing,glioma,Te-gl_94.jpg,512,512,1,24.8779296875
Testing,glioma,Te-gl_73.jpg,512,512,1,23.1376953125
Testing,glioma,Te-gl_165.jpg,512,512,1,21.7978515625
Testing,glioma,Te-gl_20.jpg,512,512,1,17.603515625
Testing,glioma,Te-gl_339.jpg,512,512,3,16.05859375
Testing,glioma,Te-gl_210.jpg,512,512,1,22.11328125
Testing,glioma,Te-gl_127.jpg,512,512,1,24.0751953125
Testing,glioma,Te-gl_98.jpg,512,512,1,23.8857421875
Testing,glioma,Te-gl_244.jpg,512,512,3,22.517578125
Testing,glioma,Te-gl_364.jpg,512,512,3,33.1181640625
Testing,glioma,Te-gl_283.jpg,512,512,3,18.109375
Testing,glioma,Te-gl_154.jpg,512,512,3,18.5888671875
Testing,glioma,Te-gl_262.jpg,512,512,1,14.548828125
Testing,glioma,Te-gl_135.jpg,512,512,1,17.5830078125
Testing,glioma,Te-gl_170.jpg,620,415,3,36.81640625
Testing,glioma,Te-gl_226.jpg,512,512,1,17.552734375
Testing,glioma,Te-gl_101.jpg,512,512,1,24.7685546875
Testing,glioma,Te-gl_287.jpg,512,512,1,19.3271484375
Testing,glioma,Te-gl_193.jpg,512,512,1,21.009765625
Testing,glioma,Te-gl_93.jpg,512,512,1,16.4091796875
Testing,glioma,Te-gl_150.jpg,512,512,1,18.3994140625
Testing,glioma,Te-gl_323.jpg,326,405,3,25.5263671875
Testing,glioma,Te-gl_313.jpg,305,325,3,19.1962890625
Testing,glioma,Te-gl_371.jpg,512,512,3,29.912109375
Testing,meningioma,Te-me_37.jpg,630,423,3,50.1494140625
Testing,meningioma,Te-aug-me_77.jpg,512,512,3,23.5703125
Testing,meningioma,Te-me_236.jpg,512,512,1,15.16796875
Testing,meningioma,Te-me_69.jpg,512,512,1,17.935546875
Testing,meningioma,Te-me_140.jpg,512,512,1,16.6572265625
Testing,meningioma,Te-me_240.jpg,512,512,1,22.1103515625
Testing,meningioma,Te-me_64.jpg,512,512,1,19.5693359375
Testing,meningioma,Te-me_131.jpg,512,512,1,15.8486328125
Testing,meningioma,Te-me_198.jpg,341,395,3,27.6884765625
Testing,meningioma,Te-me_229.jpg,441,427,3,41.451171875
Testing,meningioma,Te-me_223.jpg,722,690,3,49.5732421875
Testing,meningioma,Te-me_118.jpg,512,512,1,17.78125
Testing,meningioma,Te-me_216.jpg,300,412,3,26.3486328125
Testing,meningioma,Te-me_260.jpg,512,512,1,22.322265625
Testing,meningioma,Te-aug-me_73.jpg,512,512,3,13.49609375
Testing,meningioma,Te-me_183.jpg,512,512,1,19.37890625
Testing,meningioma,Te-aug-me_94.jpg,512,512,3,16.6533203125
Testing,meningioma,Te-me_282.jpg,512,512,1,21.20703125
Testing,meningioma,Te-me_94.jpg,215,234,3,11.8193359375
Testing,meningioma,Te-aug-me_69.jpg,512,512,3,20.8408203125
Testing,meningioma,Te-aug-me_38.jpg,512,512,3,20.0966796875
Testing,meningioma,Te-me_133.jpg,512,512,1,21.78125
Testing,meningioma,Te-me_91.jpg,512,512,1,22.509765625
Testing,meningioma,Te-me_163.jpg,512,512,1,18.0849609375
Testing,meningioma,Te-me_24.jpg,512,512,1,18.0712890625
Testing,meningioma,Te-me_129.jpg,554,554,3,41.12890625
Testing,meningioma,Te-aug-me_10.jpg,512,512,3,26.98828125
Testing,meningioma,Te-me_136.jpg,512,512,1,24.2548828125
Testing,meningioma,Te-me_73.jpg,512,512,1,15.734375
Testing,meningioma,Te-me_143.jpg,512,512,1,19.7705078125
Testing,meningioma,Te-me_277.jpg,472,546,3,50.224609375
Testing,meningioma,Te-me_273.jpg,512,512,1,21.08984375
Testing,meningioma,Te-me_42.jpg,214,235,3,12.37109375
Testing,meningioma,Te-me_231.jpg,645,439,3,43.1513671875
Testing,meningioma,Te-aug-me_75.jpg,512,512,3,25.2685546875
Testing,meningioma,Te-me_211.jpg,512,512,1,20.6748046875
Testing,meningioma,Te-me_254.jpg,512,512,3,20.1259765625
Testing,meningioma,Te-me_90.jpg,512,512,1,19.6044921875
Testing,meningioma,Te-me_165.jpg,402,396,3,31.73046875
Testing,meningioma,Te-me_16.jpg,512,512,1,24.6953125
Testing,meningioma,Te-me_87.jpg,512,512,1,19.841796875
Testing,meningioma,Te-me_257.jpg,512,512,1,23.6748046875
Testing,meningioma,Te-me_180.jpg,200,235,3,14.685546875
Testing,meningioma,Te-me_88.jpg,512,512,1,22.966796875
Testing,meningioma,Te-me_154.jpg,512,512,1,20.228515625
Testing,meningioma,Te-aug-me_93.jpg,512,512,3,25.142578125
Testing,meningioma,Te-me_116.jpg,455,500,3,36.5947265625
Testing,meningioma,Te-me_27.jpg,512,512,1,16.1767578125
Testing,meningioma,Te-me_85.jpg,512,512,3,18.7236328125
Testing,meningioma,Te-me_113.jpg,257,307,3,21.50390625
Testing,meningioma,Te-me_196.jpg,512,512,1,17.3662109375
Testing,meningioma,Te-aug-me_26.jpg,512,512,3,17.65234375
Testing,meningioma,Te-me_152.jpg,512,512,1,14.34765625
Testing,meningioma,Te-me_224.jpg,512,512,3,19.19921875
Testing,meningioma,Te-me_182.jpg,210,240,3,9.9921875
Testing,meningioma,Te-me_184.jpg,374,370,3,27.119140625
Testing,meningioma,Te-me_44.jpg,512,512,1,23.3212890625
Testing,meningioma,Te-me_39.jpg,286,356,3,18.265625
Testing,meningioma,Te-aug-me_76.jpg,512,512,3,17.515625
Testing,meningioma,Te-me_234.jpg,314,358,3,25.787109375
Testing,meningioma,Te-aug-me_22.jpg,512,512,3,22.2705078125
Testing,meningioma,Te-aug-me_64.jpg,512,512,3,22.095703125
Testing,meningioma,Te-me_238.jpg,512,512,1,19.845703125
Testing,meningioma,Te-me_279.jpg,300,258,3,12.91015625
Testing,meningioma,Te-me_159.jpg,300,345,3,27.6376953125
Testing,meningioma,Te-aug-me_52.jpg,512,512,3,19.408203125
Testing,meningioma,Te-me_209.jpg,512,512,1,21.6533203125
Testing,meningioma,Te-me_4.jpg,201,207,3,14.4599609375
Testing,meningioma,Te-me_249.jpg,512,512,1,22.45703125
Testing,meningioma,Te-me_6.jpg,440,278,3,20.1943359375
Testing,meningioma,Te-aug-me_12.jpg,512,512,3,22.46484375
Testing,meningioma,Te-aug-me_72.jpg,512,512,3,20.9423828125
Testing,meningioma,Te-me_195.jpg,238,212,3,11.8525390625
Testing,meningioma,Te-aug-me_78.jpg,512,512,3,17.5849609375
Testing,meningioma,Te-aug-me_40.jpg,512,512,3,22.0205078125
Testing,meningioma,Te-me_222.jpg,512,512,1,16.537109375
Testing,meningioma,Te-me_128.jpg,512,512,1,24.693359375
Testing,meningioma,Te-me_162.jpg,201,251,3,9.7041015625
Testing,meningioma,Te-me_294.jpg,512,512,1,13.146484375
Testing,meningioma,Te-me_19.jpg,341,372,3,26.646484375
Testing,meningioma,Te-aug-me_43.jpg,512,512,3,26.52734375
Testing,meningioma,Te-me_158.jpg,215,220,3,11.876953125
Testing,meningioma,Te-me_252.jpg,213,237,3,11.6025390625
Testing,meningioma,Te-me_181.jpg,512,512,1,21.05078125
Testing,meningioma,Te-me_51.jpg,512,512,3,19.0546875
Testing,meningioma,Te-me_230.jpg,367,395,3,26.3388671875
Testing,meningioma,Te-me_256.jpg,512,512,1,17.7373046875
Testing,meningioma,Te-me_48.jpg,512,512,1,20.9287109375
Testing,meningioma,Te-me_80.jpg,512,512,1,14.6533203125
Testing,meningioma,Te-me_114.jpg,512,512,1,24.8896484375
Testing,meningioma,Te-me_139.jpg,352,322,3,21.0634765625
Testing,meningioma,Te-me_110.jpg,512,512,1,20.5205078125
Testing,meningioma,Te-aug-me_48.jpg,512,512,3,25.2998046875
Testing,meningioma,Te-me_206.jpg,252,303,3,17.5537109375
Testing,meningioma,Te-aug-me_51.jpg,512,512,3,20.2412109375
Testing,meningioma,Te-me_38.jpg,512,512,1,19.345703125
Testing,meningioma,Te-me_210.jpg,411,396,3,36.462890625
Testing,meningioma,Te-aug-me_83.jpg,512,512,3,21.966796875
Testing,meningioma,Te-me_144.jpg,224,216,3,10.830078125
Testing,meningioma,Te-aug-me_19.jpg,512,512,3,22.24609375
Testing,meningioma,Te-aug-me_27.jpg,512,512,3,20.294921875
Testing,meningioma,Te-me_156.jpg,341,377,3,36.77734375
Testing,meningioma,Te-aug-me_31.jpg,512,512,3,20.9755859375
Testing,meningioma,Te-me_141.jpg,512,512,3,22.6796875
Testing,meningioma,Te-me_171.jpg,306,306,3,23.76953125
Testing,meningioma,Te-me_179.jpg,341,395,3,27.6884765625
Testing,meningioma,Te-me_204.jpg,512,512,1,21.3955078125
Testing,meningioma,Te-me_86.jpg,256,256,3,16.8662109375
Testing,meningioma,Te-me_119.jpg,512,512,1,20.5146484375
Testing,meningioma,Te-me_250.jpg,512,512,1,20.2021484375
Testing,meningioma,Te-me_53.jpg,512,512,1,21.8759765625
Testing,meningioma,Te-aug-me_9.jpg,512,512,3,26.7958984375
Testing,meningioma,Te-aug-me_85.jpg,512,512,3,21.455078125
Testing,meningioma,Te-aug-me_87.jpg,512,512,3,24.375
Testing,meningioma,Te-aug-me_42.jpg,512,512,3,24.58203125
Testing,meningioma,Te-me_5.jpg,257,248,3,15.2490234375
Testing,meningioma,Te-me_117.jpg,209,241,3,12.6640625
Testing,meningioma,Te-me_235.jpg,455,500,3,36.5947265625
Testing,meningioma,Te-me_34.jpg,512,512,1,20.2255859375
Testing,meningioma,Te-me_112.jpg,512,512,1,18.09375
Testing,meningioma,Te-me_219.jpg,262,308,3,23.9970703125
Testing,meningioma,Te-me_123.jpg,512,512,1,23.0458984375
Testing,meningioma,Te-me_218.jpg,512,512,1,15.8525390625
Testing,meningioma,Te-me_61.jpg,554,554,3,33.0048828125
Testing,meningioma,Te-aug-me_102.jpg,512,512,3,22.6806640625
Testing,meningioma,Te-me_220.jpg,512,512,1,21.931640625
Testing,meningioma,Te-me_285.jpg,1149,1019,3,118.71484375
Testing,meningioma,Te-aug-me_79.jpg,512,512,3,22.60546875
Testing,meningioma,Te-aug-me_4.jpg,512,512,3,19.4306640625
Testing,meningioma,Te-me_21.jpg,512,512,1,19.154296875
Testing,meningioma,Te-me_93.jpg,491,624,3,37.3740234375
Testing,meningioma,Te-me_278.jpg,530,526,3,33.375
Testing,meningioma,Te-me_201.jpg,512,512,1,23.955078125
Testing,meningioma,Te-me_121.jpg,216,216,3,11.533203125
Testing,meningioma,Te-me_36.jpg,512,512,1,18.638671875
Testing,meningioma,Te-me_145.jpg,512,512,3,21.416015625
Testing,meningioma,Te-aug-me_98.jpg,512,512,3,18.5751953125
Testing,meningioma,Te-me_55.jpg,512,512,1,16.1513671875
Testing,meningioma,Te-me_65.jpg,512,512,1,20.6533203125
Testing,meningioma,Te-aug-me_55.jpg,512,512,3,18.7119140625
Testing,meningioma,Te-me_115.jpg,512,512,1,22.90625
Testing,meningioma,Te-me_262.jpg,591,650,3,61.0009765625
Testing,meningioma,Te-me_272.jpg,534,674,3,66.052734375
Testing,meningioma,Te-me_142.jpg,512,512,1,19.2294921875
Testing,meningioma,Te-me_237.jpg,512,512,1,21.3486328125
Testing,meningioma,Te-aug-me_103.jpg,512,512,3,20.5185546875
Testing,meningioma,Te-me_96.jpg,554,554,3,33.59375
Testing,meningioma,Te-me_79.jpg,512,512,1,20.4384765625
Testing,meningioma,Te-me_293.jpg,224,219,3,14.0927734375
Testing,meningioma,Te-me_243.jpg,200,252,3,12.6162109375
Testing,meningioma,Te-aug-me_7.jpg,512,512,3,22.9814453125
Testing,meningioma,Te-aug-me_100.jpg,512,512,3,24.068359375
Testing,meningioma,Te-me_74.jpg,512,512,1,19.8935546875
Testing,meningioma,Te-me_205.jpg,225,225,3,10.8076171875
Testing,meningioma,Te-me_164.jpg,512,512,3,15.98828125
Testing,meningioma,Te-me_186.jpg,314,195,3,13.9228515625
Testing,meningioma,Te-me_178.jpg,512,512,1,19.8955078125
Testing,meningioma,Te-aug-me_17.jpg,512,512,3,21.84375
Testing,meningioma,Te-me_245.jpg,512,512,3,19.9970703125
Testing,meningioma,Te-me_146.jpg,512,512,3,20.5439453125
Testing,meningioma,Te-me_225.jpg,512,512,3,26.5888671875
Testing,meningioma,Te-me_120.jpg,512,512,1,19.77734375
Testing,meningioma,Te-me_199.jpg,512,512,1,22.2119140625
Testing,meningioma,Te-me_214.jpg,528,581,3,41.1240234375
Testing,meningioma,Te-me_258.jpg,512,512,1,20.193359375
Testing,meningioma,Te-me_26.jpg,507,605,3,53.5400390625
Testing,meningioma,Te-me_185.jpg,512,512,1,14.6953125
Testing,meningioma,Te-me_190.jpg,212,237,3,11.7607421875
Testing,meningioma,Te-aug-me_59.jpg,512,512,3,20.3896484375
Testing,meningioma,Te-me_30.jpg,369,395,3,27.0654296875
Testing,meningioma,Te-me_191.jpg,512,512,1,17.4833984375
Testing,meningioma,Te-aug-me_88.jpg,512,512,3,23.345703125
Testing,meningioma,Te-aug-me_57.jpg,512,512,3,14.4970703125
Testing,meningioma,Te-me_290.jpg,213,236,3,14.033203125
Testing,meningioma,Te-aug-me_5.jpg,512,512,3,21.6572265625
Testing,meningioma,Te-me_149.jpg,225,225,3,8.63671875
Testing,meningioma,Te-me_43.jpg,512,512,1,17.66796875
Testing,meningioma,Te-me_297.jpg,512,512,3,17.0048828125
Testing,meningioma,Te-me_60.jpg,512,512,1,17.8642578125
Testing,meningioma,Te-me_172.jpg,512,512,3,17.146484375
Testing,meningioma,Te-me_242.jpg,512,512,1,23.775390625
Testing,meningioma,Te-me_232.jpg,338,345,3,18.5537109375
Testing,meningioma,Te-me_78.jpg,512,512,3,21.767578125
Testing,meningioma,Te-me_2.jpg,318,354,3,20.2490234375
Testing,meningioma,Te-me_287.jpg,512,512,1,16.6923828125
Testing,meningioma,Te-me_150.jpg,512,512,1,23.0732421875
Testing,meningioma,Te-aug-me_28.jpg,512,512,3,20.0078125
Testing,meningioma,Te-me_200.jpg,512,512,1,19.1279296875
Testing,meningioma,Te-me_155.jpg,512,512,1,18.97265625
Testing,meningioma,Te-aug-me_15.jpg,512,512,3,21.4931640625
Testing,meningioma,Te-me_32.jpg,512,512,1,19.5791015625
Testing,meningioma,Te-me_188.jpg,512,512,1,22.8671875
Testing,meningioma,Te-me_107.jpg,512,512,1,14.9306640625
Testing,meningioma,Te-aug-me_13.jpg,512,512,3,22.9404296875
Testing,meningioma,Te-me_14.jpg,512,512,1,20.81640625
Testing,meningioma,Te-aug-me_90.jpg,512,512,3,23.7880859375
Testing,meningioma,Te-me_175.jpg,212,238,3,13.4521484375
Testing,meningioma,Te-aug-me_36.jpg,512,512,3,15.59765625
Testing,meningioma,Te-me_276.jpg,416,395,3,34.1259765625
Testing,meningioma,Te-aug-me_74.jpg,512,512,3,15.9833984375
Testing,notumor,Te-no_25.jpg,227,222,3,10.9560546875
Testing,notumor,Te-no_83.jpg,642,361,3,22.2939453125
Testing,notumor,Te-no_290.jpg,225,225,3,7.9951171875
Testing,notumor,Te-no_18.jpg,230,282,3,8.5693359375
Testing,notumor,Te-no_191.jpg,642,361,3,22.015625
Testing,notumor,Te-no_16.jpg,380,530,3,18.3916015625
Testing,notumor,Te-no_348.jpg,194,259,3,10.5576171875
Testing,notumor,Te-no_268.jpg,201,251,3,8.4140625
Testing,notumor,Te-no_343.jpg,208,242,3,12.2392578125
Testing,notumor,Te-no_33.jpg,225,225,3,7.3720703125
Testing,notumor,Te-no_224.jpg,225,225,3,7.8046875
Testing,notumor,Te-no_175.jpg,227,222,3,8.3525390625
Testing,notumor,Te-no_217.jpg,300,168,3,4.7314453125
Testing,notumor,Te-no_320.jpg,207,243,3,9.5595703125
Testing,notumor,Te-no_235.jpg,227,222,3,12.189453125
Testing,notumor,Te-no_98.jpg,235,214,3,8.0400390625
Testing,notumor,Te-no_255.jpg,218,231,3,9.77734375
Testing,notumor,Te-no_151.jpg,194,259,3,10.2646484375
Testing,notumor,Te-no_314.jpg,225,225,3,7.91015625
Testing,notumor,Te-no_133.jpg,228,221,3,6.9765625
Testing,notumor,Te-no_164.jpg,642,361,3,17.990234375
Testing,notumor,Te-no_202.jpg,225,225,3,7.783203125
Testing,notumor,Te-no_50.jpg,380,530,3,18.70703125
Testing,notumor,Te-no_72.jpg,630,630,3,29.33984375
Testing,notumor,Te-no_5.jpg,380,530,3,18.52734375
Testing,notumor,Te-no_282.jpg,225,225,3,10.5732421875
Testing,notumor,Te-no_356.jpg,208,242,3,12.091796875
Testing,notumor,Te-no_92.jpg,236,270,3,20.6044921875
Testing,notumor,Te-no_140.jpg,225,225,3,9.1875
Testing,notumor,Te-no_281.jpg,206,244,3,7.29296875
Testing,notumor,Te-no_105.jpg,232,217,3,8.20703125
Testing,notumor,Te-no_220.jpg,350,393,3,17.2822265625
Testing,notumor,Te-no_346.jpg,232,217,3,6.6982421875
Testing,notumor,Te-no_156.jpg,200,252,3,9.904296875
Testing,notumor,Te-no_308.jpg,208,242,3,11.4716796875
Testing,notumor,Te-no_269.jpg,206,244,3,7.3076171875
Testing,notumor,Te-no_49.jpg,630,630,1,19.62109375
Testing,notumor,Te-no_66.jpg,642,361,3,17.9169921875
Testing,notumor,Te-no_22.jpg,235,214,3,12.4287109375
Testing,notumor,Te-no_369.jpg,359,449,3,23.7431640625
Testing,notumor,Te-no_275.jpg,225,225,3,6.9462890625
Testing,notumor,Te-no_393.jpg,194,259,3,10.33984375
Testing,notumor,Te-no_270.jpg,276,326,3,14.8291015625
Testing,notumor,Te-no_149.jpg,300,168,3,4.5751953125
Testing,notumor,Te-no_77.jpg,236,280,3,15.98046875
Testing,notumor,Te-no_206.jpg,504,540,3,23.6201171875
Testing,notumor,Te-no_316.jpg,442,454,3,29.994140625
Testing,notumor,Te-no_11.jpg,220,275,1,13.400390625
Testing,notumor,Te-no_385.jpg,200,252,3,9.927734375
Testing,notumor,Te-no_358.jpg,201,251,3,9.3642578125
Testing,notumor,Te-no_99.jpg,150,198,3,7.8515625
Testing,notumor,Te-no_380.jpg,276,326,3,14.9404296875
Testing,notumor,Te-no_200.jpg,642,361,3,23.1083984375
Testing,notumor,Te-no_398.jpg,442,454,3,21.580078125
Testing,notumor,Te-no_128.jpg,630,630,3,29.271484375
Testing,notumor,Te-no_392.jpg,201,251,3,12.7421875
Testing,notumor,Te-no_312.jpg,228,221,3,7.8466796875
Testing,notumor,Te-no_238.jpg,225,225,3,8.3759765625
Testing,notumor,Te-no_399.jpg,227,262,3,11.88671875
Testing,notumor,Te-no_288.jpg,235,214,3,8.021484375
Testing,notumor,Te-no_152.jpg,225,225,3,7.9462890625
Testing,notumor,Te-no_163.jpg,630,630,3,41.44140625
Testing,notumor,Te-no_12.jpg,227,222,3,13.2197265625
Testing,notumor,Te-no_116.jpg,225,225,3,8.4306640625
Testing,notumor,Te-no_239.jpg,206,244,3,7.1455078125
Testing,notumor,Te-no_326.jpg,225,225,3,10.4296875
Testing,notumor,Te-no_44.jpg,173,201,3,6.9482421875
Testing,notumor,Te-no_143.jpg,236,213,3,7.2353515625
Testing,notumor,Te-no_207.jpg,225,225,3,9.0771484375
Testing,notumor,Te-no_347.jpg,212,238,3,9.009765625
Testing,notumor,Te-no_161.jpg,428,417,3,28.515625
Testing,notumor,Te-no_278.jpg,359,449,3,18.30078125
Testing,notumor,Te-no_68.jpg,201,251,3,15.037109375
Testing,notumor,Te-no_27.jpg,194,259,3,10.28515625
Testing,notumor,Te-no_93.jpg,192,192,3,5.87109375
Testing,notumor,Te-no_292.jpg,201,250,3,8.8642578125
Testing,notumor,Te-no_37.jpg,150,198,3,7.4072265625
Testing,notumor,Te-no_170.jpg,225,225,3,8.3515625
Testing,notumor,Te-no_97.jpg,177,197,3,7.29296875
Testing,notumor,Te-no_144.jpg,630,630,3,48.0693359375
Testing,notumor,Te-no_324.jpg,201,251,3,8.5
